"ID","NMP","EST","FC","LC","DIST","LCT","SEX","NTP","RP","P_altmani","Proleptus_sp."
331,"Saludable","Primavera",2,"Los Viños",30,1.6,"Macho",14,2,6,8
332,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,1,0,0
333,"Saludable","Primavera",2,"Los Viños",30,1.1,"Macho",2,2,1,1
334,"Saludable","Primavera",2,"Los Viños",30,1.1,"Hembra",8,2,3,5
335,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",3,2,2,1
336,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
337,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",1,1,1,0
338,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,0,0,0
339,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,0,0,0
340,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,0,0,0
341,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",3,2,2,1
342,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",1,1,1,0
343,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
344,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
345,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
346,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",4,1,4,0
347,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
348,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",3,1,3,0
349,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
350,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",2,1,2,0
351,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
352,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
353,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,0,0,0
354,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
355,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",1,1,1,0
356,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,0,0,0
357,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",2,1,2,0
358,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",3,1,3,0
359,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
360,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
361,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
362,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
363,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",1,1,0,1
364,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
365,"Saludable","Primavera",2,"Los Viños",30,1.3,"Macho",1,1,1,0
366,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",3,1,3,0
367,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",1,1,1,0
368,"Saludable","Primavera",2,"Los Viños",30,0.8,"Macho",0,0,0,0
369,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",0,0,0,0
370,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",2,1,2,0
371,"Saludable","Primavera",2,"Los Viños",30,0.8,"Macho",3,1,3,0
372,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",1,1,1,0
373,"Saludable","Primavera",2,"Los Viños",30,0.8,"Macho",0,0,0,0
374,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",0,0,0,0
375,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",1,1,1,0
376,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",6,1,6,0
377,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",3,1,3,0
378,"Saludable","Primavera",2,"Los Viños",30,0.7,"Macho",1,1,1,0
379,"Saludable","Primavera",2,"Los Viños",30,1.3,"Hembra",0,0,0,0
380,"Saludable","Primavera",2,"Los Viños",30,1.3,"Hembra",0,0,0,0
381,"Saludable","Primavera",2,"Los Viños",30,1.3,"Hembra",1,1,1,0
382,"Saludable","Primavera",2,"Los Viños",30,0.8,"Macho",1,1,1,0
383,"Saludable","Primavera",2,"Los Viños",30,0.7,"Macho",4,1,4,0
384,"Saludable","Primavera",2,"Los Viños",30,0.9,"Hembra",0,0,0,0
385,"Saludable","Primavera",2,"Los Viños",30,0.5,"Macho",0,0,0,0
386,"Saludable","Primavera",2,"Los Viños",30,0.4,"Macho",1,1,1,0
387,"Saludable","Primavera",2,"Los Viños",30,0.5,"Hembra",0,0,0,0
388,"Saludable","Primavera",2,"Los Viños",30,0.4,"Macho",0,0,0,0
389,"Saludable","Primavera",2,"Los Viños",30,0.4,"Hembra",2,1,2,0
390,"Saludable","Primavera",2,"Los Viños",30,0.4,"Hembra",0,0,0,0
391,"Saludable","Primavera",2,"Los Viños",30,0.4,"Hembra",0,0,0,0
392,"Saludable","Primavera",2,"Los Viños",30,0.5,"Macho",5,2,4,1
393,"Saludable","Primavera",2,"Los Viños",30,0.9,"Macho",0,0,0,0
394,"Saludable","Primavera",2,"Los Viños",30,0.2,"Macho",0,0,0,0
395,"Saludable","Primavera",2,"Los Viños",30,0.7,"Macho",1,1,1,0
396,"Saludable","Primavera",2,"Los Viños",30,0.5,"Macho",1,1,1,0
397,"Saludable","Primavera",2,"Los Viños",30,0.5,"Macho",4,1,4,0
398,"Saludable","Primavera",2,"Los Viños",30,0.3,"Hembra",1,1,1,0
399,"Saludable","Primavera",2,"Los Viños",30,0.6,"Hembra",0,0,0,0
400,"Saludable","Primavera",2,"Los Viños",30,0.4,"Hembra",2,1,2,0
401,"Saludable","Primavera",2,"Los Viños",30,0.5,"Macho",2,1,2,0
402,"Saludable","Primavera",2,"Los Viños",30,0.8,"Hembra",0,0,0,0
403,"Saludable","Primavera",2,"Los Viños",30,0.9,"Macho",0,0,0,0
404,"Saludable","Primavera",2,"Los Viños",30,0.3,"Macho",2,1,2,0
405,"Saludable","Primavera",2,"Los Viños",30,0.5,"Hembra",0,0,0,0
406,"Saludable","Primavera",2,"Los Viños",30,0.6,"Macho",3,1,3,0
407,"Saludable","Primavera",2,"Los Viños",30,0.3,"Macho",2,1,2,0
408,"Saludable","Primavera",2,"Los Viños",30,0.4,"Macho",3,1,3,0
409,"Saludable","Primavera",2,"Los Viños",30,2.3,"Hembra",9,1,9,0
410,"Saludable","Primavera",2,"Los Viños",30,2.2,"Macho",3,1,3,0
411,"Saludable","Primavera",2,"Los Viños",30,2.2,"Macho",7,1,7,0
412,"Saludable","Primavera",2,"Los Viños",30,2.4,"Hembra",3,1,3,0
413,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",2,1,2,0
414,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",0,0,0,0
415,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",7,1,7,0
416,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",0,0,0,0
417,"Saludable","Primavera",2,"Los Viños",30,1.4,"Hembra",1,1,1,0
418,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",4,1,4,0
419,"Saludable","Primavera",2,"Los Viños",30,1.4,"Macho",1,1,1,0
420,"Saludable","Primavera",2,"Los Viños",30,1.4,"Macho",1,1,1,0
421,"Saludable","Primavera",2,"Los Viños",30,1.4,"Macho",0,0,0,0
422,"Saludable","Primavera",2,"Los Viños",30,1.2,"Macho",1,1,1,0
423,"Saludable","Primavera",2,"Los Viños",30,1.1,"Macho",0,0,0,0
424,"Saludable","Primavera",2,"Los Viños",30,1,"Macho",0,0,0,0
425,"Saludable","Primavera",2,"Los Viños",30,1.5,"Macho",1,1,1,0
426,"Saludable","Primavera",2,"Los Viños",30,2,"Macho",2,1,2,0
427,"Saludable","Primavera",2,"Los Viños",30,1.4,"Hembra",1,1,1,0
428,"Saludable","Primavera",2,"Los Viños",30,1.1,"Macho",0,0,0,0
429,"Saludable","Primavera",2,"Los Viños",30,1.2,"Hembra",2,1,2,0
430,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",1,1,1,0
431,"Saludable","Primavera",2,"Los Viños",30,1.3,"Hembra",1,1,1,0
432,"Saludable","Primavera",2,"Los Viños",30,1.4,"Hembra",0,0,0,0
433,"Saludable","Primavera",2,"Los Viños",30,1.3,"Macho",2,1,2,0
434,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",2,1,2,0
435,"Saludable","Primavera",2,"Los Viños",30,1,"Hembra",0,0,0,0
436,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",1,1,1,0
437,"Saludable","Primavera",2,"Los Viños",30,2,"Hembra",1,1,1,0
438,"Saludable","Primavera",2,"Los Viños",30,1.8,"Hembra",1,1,0,1
439,"Saludable","Primavera",2,"Los Viños",30,1.4,"Hembra",0,0,0,0
440,"Saludable","Primavera",2,"Los Viños",30,2,"Hembra",0,0,0,0
441,"Saludable","Primavera",2,"Los Viños",30,1.7,"Hembra",1,1,1,0
442,"Saludable","Primavera",2,"Los Viños",30,1.6,"Macho",0,0,0,0
443,"Saludable","Primavera",2,"Los Viños",30,1.5,"Macho",0,0,0,0
444,"Saludable","Primavera",2,"Los Viños",30,1.4,"Macho",0,0,0,0
445,"Saludable","Primavera",2,"Los Viños",30,2,"Hembra",0,0,0,0
446,"Saludable","Primavera",2,"Los Viños",30,1.5,"Hembra",2,1,2,0
447,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
448,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",3,1,3,0
449,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",0,0,0,0
450,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",0,0,0,0
451,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",2,1,2,0
452,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",1,1,1,0
453,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",1,1,1,0
454,"Saludable","Primavera",2,"Los Viños",35,2.8,"Hembra",4,1,0,4
455,"Saludable","Primavera",2,"Los Viños",35,2.3,"Hembra",4,2,2,2
456,"Saludable","Primavera",2,"Los Viños",35,2,"Hembra",0,0,0,0
457,"Saludable","Primavera",2,"Los Viños",35,1.7,"Macho",0,0,0,0
458,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",0,0,0,0
459,"Saludable","Primavera",2,"Los Viños",35,1.7,"Macho",0,0,0,0
460,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",0,0,0,0
461,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",1,1,1,0
462,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",3,1,3,0
463,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",1,1,1,0
464,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",0,0,0,0
465,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",0,0,0,0
466,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",0,0,0,0
467,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",0,0,0,0
468,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
469,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",0,0,0,0
470,"Saludable","Primavera",2,"Los Viños",35,1.7,"Hembra",3,2,1,2
471,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",0,0,0,0
472,"Saludable","Primavera",2,"Los Viños",35,1.6,"Hembra",0,0,0,0
473,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",1,1,0,1
474,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",3,2,1,2
475,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",2,1,0,2
476,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",8,2,6,2
477,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",1,1,1,0
478,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",2,1,0,2
479,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",0,0,0,0
480,"Saludable","Primavera",2,"Los Viños",35,1.6,"Hembra",8,2,6,2
481,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",13,2,8,5
482,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",0,0,0,0
483,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",5,2,4,1
484,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",1,1,1,0
485,"Saludable","Primavera",2,"Los Viños",35,1.8,"Macho",6,1,6,0
486,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",2,1,2,0
487,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
488,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",2,1,2,0
489,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",0,0,0,0
490,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
491,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
492,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",2,1,2,0
493,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",4,2,1,3
494,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",5,2,4,1
495,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",2,2,1,1
496,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",4,1,0,4
497,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",4,2,1,3
498,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",2,1,2,0
499,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",1,1,1,0
500,"Saludable","Primavera",2,"Los Viños",35,0.9,"Macho",0,0,0,0
501,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,1,0
502,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
503,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
504,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
505,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",3,2,2,1
506,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
507,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
508,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
509,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,1,0
510,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",0,0,0,0
511,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,1,0
512,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",1,1,1,0
513,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",1,1,1,0
514,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
515,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",0,0,0,0
516,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",1,1,1,0
517,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
518,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
519,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
520,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",1,1,1,0
521,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
522,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
523,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",1,1,1,0
524,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",1,1,1,0
525,"Saludable","Primavera",2,"Los Viños",35,0.8,"Hembra",2,1,2,0
526,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
527,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
528,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",1,1,1,0
529,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,1,0
530,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
531,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",2,1,2,0
532,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",0,0,0,0
533,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
534,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,1,0
535,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",1,1,1,0
536,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",0,0,0,0
537,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
538,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",0,0,0,0
539,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
540,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
541,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",1,1,1,0
542,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",6,1,6,0
543,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",1,1,1,0
544,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",3,1,3,0
545,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",2,1,2,0
546,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",0,0,0,0
547,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",1,1,1,0
548,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",1,1,1,0
549,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
550,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",3,2,2,1
551,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
552,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
553,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
554,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
555,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
556,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",1,1,1,0
557,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
558,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",1,1,1,0
559,"Saludable","Primavera",2,"Los Viños",35,0.9,"Macho",0,0,0,0
560,"Saludable","Primavera",2,"Los Viños",35,0.8,"Macho",3,1,3,0
561,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
562,"Saludable","Primavera",2,"Los Viños",35,0.8,"Macho",0,0,0,0
563,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",0,0,0,0
564,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",0,0,0,0
565,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",0,0,0,0
566,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
567,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",2,1,2,0
568,"Saludable","Primavera",2,"Los Viños",35,1.8,"Macho",6,1,6,0
569,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",2,1,2,0
570,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
571,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",2,1,2,0
572,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",0,0,0,0
573,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",0,0,0,0
574,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
575,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",2,0,2,0
576,"Saludable","Primavera",2,"Los Viños",35,2.4,"Macho",0,0,0,0
577,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",13,2,6,7
578,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",2,1,0,2
579,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",3,1,3,0
580,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",5,2,4,1
581,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",5,1,5,0
582,"Saludable","Primavera",2,"Los Viños",35,1.6,"Macho",13,2,6,7
583,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",6,1,6,0
584,"Saludable","Primavera",2,"Los Viños",35,2.4,"Macho",0,0,0,0
585,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",3,1,3,0
586,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",2,1,2,0
587,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",1,1,1,0
588,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",6,2,5,1
589,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",4,1,4,0
590,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",2,1,0,2
591,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",3,1,3,0
592,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",1,1,1,0
593,"Saludable","Primavera",2,"Los Viños",35,3.5,"Hembra",1,1,1,0
594,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",1,1,1,0
595,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",1,1,1,0
596,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",0,0,0,0
597,"Saludable","Primavera",2,"Los Viños",35,1.6,"Hembra",0,0,0,0
598,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",0,0,0,0
599,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",0,0,0,0
600,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",0,0,0,0
601,"Saludable","Primavera",2,"Los Viños",35,1.7,"Hembra",0,0,0,0
602,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",0,0,0,0
603,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",0,0,0,0
604,"Saludable","Primavera",2,"Los Viños",35,1.6,"Hembra",7,2,1,6
605,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",3,1,3,0
606,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",3,1,0,3
607,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",3,1,0,3
608,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",3,1,0,3
609,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",2,1,2,0
610,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",0,0,0,0
611,"Saludable","Primavera",2,"Los Viños",35,1.6,"Macho",0,0,0,0
612,"Saludable","Primavera",2,"Los Viños",35,1.9,"Hembra",8,1,0,8
613,"Saludable","Primavera",2,"Los Viños",35,1.7,"Macho",1,1,1,0
614,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",4,1,4,0
615,"Saludable","Primavera",2,"Los Viños",35,2.6,"Hembra",11,2,1,10
616,"Saludable","Primavera",2,"Los Viños",35,1.2,"Hembra",1,1,1,0
617,"Saludable","Primavera",2,"Los Viños",35,1.7,"Hembra",0,0,0,0
618,"Saludable","Primavera",2,"Los Viños",35,1.5,"Hembra",1,1,1,0
619,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",4,1,4,0
620,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",0,0,0,0
621,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
622,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,1,0
623,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",3,1,3,0
624,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",0,0,0,0
625,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",2,1,2,0
626,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",2,1,2,0
627,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",0,0,0,0
628,"Saludable","Primavera",2,"Los Viños",35,1,"Macho",2,1,2,0
629,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
630,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
631,"Saludable","Primavera",2,"Los Viños",35,1.3,"Macho",2,1,2,0
632,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",1,1,1,0
633,"Saludable","Primavera",2,"Los Viños",35,1.4,"Hembra",0,0,0,0
634,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",1,1,1,0
635,"Saludable","Primavera",2,"Los Viños",35,1.5,"Macho",0,0,0,0
636,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",1,1,0,1
637,"Saludable","Primavera",2,"Los Viños",35,1.9,"Macho",0,0,0,0
638,"Saludable","Primavera",2,"Los Viños",35,1.1,"Hembra",2,1,2,0
639,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",2,1,2,0
640,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
641,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",1,1,1,0
642,"Saludable","Primavera",2,"Los Viños",35,1,"Hembra",0,0,0,0
643,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
644,"Saludable","Primavera",2,"Los Viños",35,1.3,"Hembra",1,1,1,0
645,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",1,1,1,0
646,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",3,1,3,0
647,"Saludable","Primavera",2,"Los Viños",35,1.2,"Macho",0,0,0,0
648,"Saludable","Primavera",2,"Los Viños",35,1.4,"Macho",0,0,0,0
649,"Saludable","Primavera",2,"Los Viños",35,1.1,"Macho",0,0,0,0
650,"Saludable","Primavera",2,"Los Viños",40,1.9,"Hembra",1,1,1,0
651,"Saludable","Primavera",2,"Los Viños",40,1.7,"Hembra",3,1,3,0
652,"Saludable","Primavera",2,"Los Viños",40,1.7,"Hembra",0,0,0,0
653,"Saludable","Primavera",2,"Los Viños",40,1.6,"Macho",0,0,0,0
654,"Saludable","Primavera",2,"Los Viños",40,1.9,"Hembra",0,0,0,0
655,"Saludable","Primavera",2,"Los Viños",40,1.5,"Macho",0,0,0,0
656,"Saludable","Primavera",2,"Los Viños",40,1.4,"Hembra",1,1,1,0
657,"Saludable","Primavera",2,"Los Viños",40,1.4,"Macho",0,0,0,0
658,"Saludable","Primavera",2,"Los Viños",40,1.5,"Hembra",0,0,0,0
659,"Saludable","Primavera",2,"Los Viños",40,1.5,"Macho",1,1,1,0
660,"Saludable","Primavera",2,"Los Viños",40,1.4,"Macho",0,0,0,0
661,"Saludable","Primavera",2,"Los Viños",40,1.5,"Hembra",0,0,0,0
662,"Saludable","Primavera",2,"Los Viños",40,1.6,"Hembra",0,0,0,0
663,"Saludable","Primavera",2,"Los Viños",40,1.7,"Macho",0,0,0,0
664,"Saludable","Primavera",2,"Los Viños",40,1.5,"Hembra",0,0,0,0
665,"Saludable","Primavera",2,"Los Viños",40,1.5,"Macho",0,0,0,0
